Facility Name,City,County,State,ZIP,Latitude,Longitude,Industry Sector,Carcinogen,Stack Air,Water,Underground,On-Site Release Total
FORT KNOX MINE,FAIRBANKS,FAIRBANKS NORTH STAR BOROUGH,AK,99712,64.99953,-147.358107,Metal Mining,NO,10,0,0,970043
FORT KNOX MINE,FAIRBANKS,FAIRBANKS NORTH STAR BOROUGH,AK,99712,64.99953,-147.358107,Metal Mining,NO,0,0,0,970000
WESTLAKE LONGVIEW CORP,LONGVIEW,HARRISON,TX,75602,32.439278,-94.688436,Chemicals,NO,403865,0,0,946065
METHANEX USA SERVICES LLC,GEISMAR,ASCENSION PARISH,LA,70734,30.206667,-91.020833,Chemicals,NO,944765.005,0,0,944765.178
INEOS NITRILES USA LLC,LIMA,ALLEN,OH,45804,40.71416,-84.13223,Chemicals,YES,0,0,0,944515
NYRSTAR- IMMEL MINE,MASCOT,KNOX,TN,37806,36.06311,-83.70596,Metal Mining,NO,91.4,406,0,935122.2
RUBICON LLC,GEISMAR,ASCENSION PARISH,LA,70734,30.1989,-91.0085,Chemicals,NO,0,0,0,930000
JEWELL COKE CO LP,OAKWOOD,BUCHANAN,VA,24631,37.234409,-82.036899,Petroleum,NO,915400,0,0,915400
ERGON REFINING INC,VICKSBURG,WARREN,MS,39183,32.386368,-90.90834,Petroleum,NO,870376,34904,0,911777.9
SMOKY VALLEY COMMON OPERATION,ROUND MOUNTAIN,NYE,NV,89045,38.716408,-117.101879,Metal Mining,NO,15.8,0,0,907108.3
TRONOX LLC,HAMILTON,MONROE,MS,39746,33.730556,-88.4525,Chemicals,NO,0,98.09,0,891180.09
LOUISIANA PIGMENT CO LP,WESTLAKE,CALCASIEU PARISH,LA,70669,30.196389,-93.306944,Chemicals,NO,5,250,0,880505
GOODYEAR TIRE & RUBBER CO,BEAUMONT,JEFFERSON,TX,77705,29.976111,-94.218333,Chemicals,NO,28568.08,0,0,871477.66
NEVADA GOLD MINES LLC - CARLIN SOUTH AREA,CARLIN,EUREKA,NV,89822,40.7813,-116.1858,Metal Mining,NO,16,0,0,871088
NEVADA GOLD MINES LLC - GOLDSTRIKE MINES INC,CARLIN,ELKO,NV,89822,40.974445,-116.349998,Metal Mining,YES,33,0,0,870838
BALD MOUNTAIN MINE,ELKO,WHITE PINE,NV,89803,39.946842,-115.623068,Metal Mining,NO,12.4,0,0,856170.4
CF INDUSTRIES NITROGEN LLC-PORT NEAL NITROGEN COMPLEX,SERGEANT BLUFF,WOODBURY,IA,51054,42.328004,-96.363891,Chemicals,NO,0,851360,0,851360
BASF CORP - FREEPORT SITE,FREEPORT,BRAZORIA,TX,77541,29.002075,-95.399777,Chemicals,NO,0,846154,0,846154
LION COPOLYMER GEISMAR LLC,GEISMAR,ASCENSION PARISH,LA,70734,30.205556,-91.006944,Chemicals,NO,806843,0,0,834441
CHEMOURS DELISLE PLANT,PASS CHRISTIAN,HARRISON,MS,39571,30.389186,-89.308892,Chemicals,NO,9,0.3,0,834256.3
TERRA INTERNATIONAL (OKLAHOMA) LLC.,WOODWARD,WOODWARD,OK,73801,36.438556,-99.464083,Chemicals,NO,691686,886,0,821129
ASCEND PERFORMANCE MATERIALS OPERATIONS LLC-DECATUR PLANT,DECATUR,MORGAN,AL,35601,34.633889,-87.024444,Chemicals,NO,0,805645,0,805645
INEOS NITRILES USA LLC           GREEN LAKE PLANT,PORT LAVACA,CALHOUN,TX,77979,28.570964,-96.83341,Chemicals,NO,0,26.5,0,801673.5
LSB CHEMICAL L.L.C.,PRYOR,MAYES,OK,74361,36.241247,-95.278349,Chemicals,NO,275971.92,0,0,800785.96
NYRSTAR CLARKSVILLE INC,CLARKSVILLE,MONTGOMERY,TN,37040,36.518398,-87.40293,Metal Mining,YES,194,674,0,795956
NEVADA GOLD MINES LLC - GOLDSTRIKE MINES INC,CARLIN,ELKO,NV,89822,40.974445,-116.349998,Metal Mining,NO,8,0,0,795435
CHINO MINES CO MINE CONCENTRATOR-SXEW PLANTS,VANADIUM,GRANT,NM,88023,32.791667,-108.067222,Metal Mining,NO,0.5,0,0,790072.4
FORMOSA PLASTICS CORP TEXAS,POINT COMFORT,CALHOUN,TX,77978,28.69759,-96.542101,Chemicals,NO,703369,0,0,785087
NEVADA GOLD MINES LLC - CARLIN SOUTH AREA,CARLIN,EUREKA,NV,89822,40.7813,-116.1858,Metal Mining,NO,4,0,0,781078
EASTMAN CHEMICAL CO TENNESSEE OPERATIONS,KINGSPORT,SULLIVAN,TN,37660,36.527055,-82.53858,Chemicals,NO,0,775926,0,775926
OCEANAGOLD HAILE GOLD MINE,KERSHAW,LANCASTER,SC,29067,34.597431,-80.532552,Metal Mining,NO,0.65,0,0,775030.65
EXXONMOBIL BATON ROUGE CHEMICAL PLANT (PART),BATON ROUGE,EAST BATON ROUGE PARISH,LA,70805,30.495769,-91.173111,Chemicals,NO,140000,0,0,770000
INEOS PIGMENTS USA INC,ASHTABULA,ASHTABULA,OH,44004,41.893938,-80.749268,Chemicals,NO,760000,0,0,760000
ONYX COLLECTION INC,BELVUE,POTTAWATOMIE,KS,66407,39.215232,-96.176369,Plastics and Rubber,YES,750849,0,0,751599
PCS PHOSPHATE CO INC,AURORA,BEAUFORT,NC,27806,35.37745,-76.778816,Chemicals,NO,69.1,0,0,741560.834
FUTAMURA USA INC,TECUMSEH,SHAWNEE,KS,66542,39.05336,-95.557551,Chemicals,NO,665819,18754,0,732429
NEVADA GOLD MINES LLC - CARLIN SOUTH AREA,CARLIN,EUREKA,NV,89822,40.7813,-116.1858,Metal Mining,NO,56,0,0,729840
CHEMOURS WASHINGTON WORKS,WASHINGTON,WOOD,WV,26181,39.271944,-81.661667,Chemicals,NO,0,726049,0,726049
ADVANSIX INC HOPEWELL PLANT,HOPEWELL,HOPEWELL (CITY),VA,23860,37.3009,-77.2722,Chemicals,NO,667589,34926,0,724334
PCS PHOSPHATE CO INC,AURORA,BEAUFORT,NC,27806,35.37745,-76.778816,Chemicals,NO,588527,0,0,721318.1
NEVADA GOLD MINES LLC-CORTEZ DISTRICT,CRESCENT VALLEY,LANDER,NV,89821,40.205,-116.6657,Metal Mining,YES,0,0,0,712929
NEVADA GOLD MINES LLC-CORTEZ DISTRICT,CRESCENT VALLEY,LANDER,NV,89821,40.205,-116.6657,Metal Mining,NO,4,0,0,705667
NUCERA SOLUTIONS LLC,BARNSDALL,OSAGE,OK,74002,36.554524,-96.162501,Chemicals,NO,8004,0,0,690233
SABIC INNOVATIVE PLASTICS MT. VERNON LLC,MOUNT VERNON,POSEY,IN,47620,37.9072,-87.9271,Chemicals,NO,0,690189,0,690189
SEKISUI SPECIALTY CHEMICALS AMERICA LLC,CALVERT CITY,MARSHALL,KY,42029,37.043889,-88.3525,Chemicals,NO,380178,0,0,682383
CHEVRON PHILLIPS CHEMICAL CO LP,BAYTOWN,HARRIS,TX,77521,29.826,-94.921917,Chemicals,NO,587652,0,0,681687
P4 PRODUCTION LLC,SODA SPRINGS,CARIBOU,ID,83276,42.687031,-111.5878,Chemicals,NO,165,81.25,0,679962
SCOTTS CO,MARYSVILLE,UNION,OH,43041,40.209703,-83.313333,Chemicals,NO,676804,107,0,676911
NEVADA GOLD MINES LLC - PHOENIX MINE,BATTLE MOUNTAIN,LANDER,NV,89820,40.50066,-117.10615,Metal Mining,NO,0,0,0,676502
KOCH FERTILIZER FT. DODGE LLC,DUNCOMBE,WEBSTER,IA,50532,42.499406,-94.017177,Chemicals,NO,534802,9,0,675360
EXXONMOBIL OIL CORP JOLIET REFINERY,CHANNAHON,WILL,IL,60410,41.413831,-88.18346,Petroleum,NO,672311.8,0,0,672313
PHILLIPS 66 CO SWEENY REFINERY COMPLEX,OLD OCEAN,BRAZORIA,TX,77463,29.070847,-95.750363,Petroleum,NO,0,670528,0,670528
ASCEND PERFORMANCE MATERIALS-CHOCOLATE BAYOU PLANT,ALVIN,BRAZORIA,TX,775110000,29.231225,-95.196088,Chemicals,NO,7642,0,0,660269
KURARAY AMERICA INC,LAPORTE,HARRIS,TX,77571,29.702719,-95.03659,Chemicals,NO,68000,0,0,652182
ASCEND PERFORMANCE MATERIALS OPERATIONS LLC,CANTONMENT,ESCAMBIA,FL,325338926,30.596678,-87.251977,Chemicals,NO,4900,0,0,651687
J R SIMPLOT CO DON SID ING,POCATELLO,POWER,ID,83204,42.9089,-112.5239,Chemicals,NO,1,0,0,640944
THE DOW CHEMICAL CO - LOUISIANA OPERATIONS,PLAQUEMINE,IBERVILLE PARISH,LA,70764,30.320903,-91.239015,Chemicals,NO,481129,0,0,622186
LSB CHEMICAL L.L.C,EL DORADO,UNION,AR,71730,33.26584,-92.688678,Chemicals,NO,0,621865.73,0,621865.73
INEOS NITRILES USA LLC           GREEN LAKE PLANT,PORT LAVACA,CALHOUN,TX,77979,28.570964,-96.83341,Chemicals,NO,0,0,0,616259
RUBICON LLC,GEISMAR,ASCENSION PARISH,LA,70734,30.1989,-91.0085,Chemicals,NO,8700,0,0,613700
INEOS NITRILES USA LLC           GREEN LAKE PLANT,PORT LAVACA,CALHOUN,TX,77979,28.570964,-96.83341,Chemicals,YES,0,0,0,602337
OCEANAGOLD HAILE GOLD MINE,KERSHAW,LANCASTER,SC,29067,34.597431,-80.532552,Metal Mining,NO,2,12,0,600014.3
OCEANAGOLD HAILE GOLD MINE,KERSHAW,LANCASTER,SC,29067,34.597431,-80.532552,Metal Mining,YES,1.9,2.8,0,600005.04
OHIO REFINING CO,OREGON,LUCAS,OH,43616,41.679167,-83.449722,Petroleum,NO,0,600000,0,600000
FORT KNOX MINE,FAIRBANKS,FAIRBANKS NORTH STAR BOROUGH,AK,99712,64.99953,-147.358107,Metal Mining,YES,25,0,0,590030
CF INDUSTRIES NITROGEN LLC - YAZOO CITY MISSISSIPPI PLANT,YAZOO CITY,YAZOO,MS,39194,32.904606,-90.383153,Chemicals,NO,406685,15306,0,589932
IOWA FERTILIZER CO,WEVER,LEE,IA,52658,40.69,-91.23,Chemicals,NO,220000,14000,0,584000
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,CARSON,LOS ANGELES,CA,90745,33.815889,-118.243953,Petroleum,NO,580000,32,0,581732
NEVADA GOLD MINES LLC - CARLIN SOUTH AREA,CARLIN,EUREKA,NV,89822,40.7813,-116.1858,Metal Mining,NO,46,0,0,577468
FLETCHER MINE/MILL,CENTERVILLE,REYNOLDS,MO,63633,37.46674,-91.11035,Metal Mining,NO,2.63,1.42,0,574917.94
AJINOMOTO HEALTH & NUTRITION N.A. INC.,EDDYVILLE,MONROE,IA,52553,41.143573,-92.647934,Chemicals,NO,0,574384,0,574384
CORNERSTONE CHEMICAL CO,WESTWEGO,JEFFERSON PARISH,LA,70094,29.958889,-90.270472,Chemicals,NO,0,20,0,564127
FUTAMURA USA INC,TECUMSEH,SHAWNEE,KS,66542,39.05336,-95.557551,Chemicals,NO,563170,0,0,563420
MOSAIC FERTILIZER LLC-NEW WALES PLANT,MULBERRY,POLK,FL,33860,27.834363,-82.049256,Chemicals,NO,9000,0,0,559000
KOPPERS PERFORMANCE CHEMICALS,HUBBELL,HOUGHTON,MI,49934,47.176103,-88.424919,Chemicals,NO,335407,0,0,554071
LSB CHEMICAL LLC,CHEROKEE,COLBERT,AL,35616,34.80302,-87.93974,Chemicals,NO,189523,2591,0,553188
COEUR ALASKA INC KENSINGTON GOLD PROJECT,JUNEAU,JUNEAU CITY AND BOROUGH,AK,99801,58.86749,-135.104756,Metal Mining,NO,0,549000,0,549055.3
ASCEND PERFORMANCE MATERIALS-CHOCOLATE BAYOU PLANT,ALVIN,BRAZORIA,TX,775110000,29.231225,-95.196088,Chemicals,NO,2558,0,0,540096
EXPLORE INDUSTRIES USA INC,KNOXVILLE,KNOX,TN,37914,35.949168,-83.844604,Plastics and Rubber,YES,537700,0,0,537705
NEVADA GOLD MINES LLC - CARLIN SOUTH AREA,CARLIN,EUREKA,NV,89822,40.7813,-116.1858,Metal Mining,NO,3,0,0,536982
FORMOSA PLASTICS CORP TEXAS,POINT COMFORT,CALHOUN,TX,77978,28.69759,-96.542101,Chemicals,NO,476034,0,0,535699
NEVADA GOLD MINES LLC - PHOENIX MINE,BATTLE MOUNTAIN,LANDER,NV,89820,40.50066,-117.10615,Metal Mining,NO,0,0,0,534805
MOBIL CHEMICAL CO BEAUMONT POLYETHYLENE PLANT,BEAUMONT,JEFFERSON,TX,77713,30.068247,-94.23005,Chemicals,NO,400000,0,0,532000
EXXONMOBIL BATON ROUGE REFINERY (PART),BATON ROUGE,EAST BATON ROUGE PARISH,LA,70805,30.484917,-91.17392,Petroleum,NO,0,530000,0,530000
PHILLIPS 66 RODEO RENEWABLE ENERGY COMPLEX,RODEO,CONTRA COSTA,CA,94572,38.0436,-122.2532,Petroleum,NO,0,528743,0,528743
CF INDUSTRIES NITROGEN LLC - YAZOO CITY MISSISSIPPI PLANT,YAZOO CITY,YAZOO,MS,39194,32.904606,-90.383153,Chemicals,NO,0,519715,0,520029
W R GRACE & CO-CONN GRACE,SULPHUR,CALCASIEU PARISH,LA,70665,30.156194,-93.339443,Chemicals,NO,400348,29660,0,519095
PCS NITROGEN FERTILIZER LP,GEISMAR,ASCENSION PARISH,LA,70734,30.225784,-91.053154,Chemicals,NO,432094,7173,0,504765
3M CHEMICAL OPERATIONS' COTTAGE GROVE FACILITY,COTTAGE GROVE,WASHINGTON,MN,55016,44.789444,-92.908333,Chemicals,NO,0,501409,0,501409
TRAPPER MINING INC.,CRAIG,MOFFAT,CO,81625,40.449722,-107.565833,Coal Mining,NO,0,34.59,0,500409.59
FREEPORT-MCMORAN MORENCI INC,MORENCI,GREENLEE,AZ,85540,33.065,-109.34222,Metal Mining,NO,0,0,0,500005
EXXONMOBIL REFINING & SUPPLY BAYTOWN REFINERY (PART),BAYTOWN,HARRIS,TX,775202099,29.739444,-95.006944,Petroleum,NO,0,500000,0,500000
WESTINGHOUSE ELECTRIC CO LLC,HOPKINS,RICHLAND,SC,29061,33.881944,-80.920556,Chemicals,NO,0,497915,0,497915
EXXONMOBIL OIL CORP JOLIET REFINERY,CHANNAHON,WILL,IL,60410,41.413831,-88.18346,Petroleum,NO,0,497864.9,0,497864.9
CF INDUSTRIES NITROGEN LLC,DONALDSONVILLE,ASCENSION PARISH,LA,70346,30.098563,-90.95599,Chemicals,NO,463285,0,0,492113
BRUSHY CREEK MINE/MILL,BOSS,REYNOLDS,MO,65440,37.53797,-91.12926,Metal Mining,NO,3.57,1.73,0,480848.17
OCEANAGOLD HAILE GOLD MINE,KERSHAW,LANCASTER,SC,29067,34.597431,-80.532552,Metal Mining,NO,1.4,12,0,480013.6
TAMINCO US LLC,SAINT GABRIEL,IBERVILLE PARISH,LA,70776,30.250833,-91.092278,Chemicals,NO,0,474096,0,474096
EASTMAN CHEMICAL CO TENNESSEE OPERATIONS,KINGSPORT,SULLIVAN,TN,37660,36.527055,-82.53858,Chemicals,NO,215008,1697,0,473611
"KOCH FERTILIZER BEATRICE,LLC",BEATRICE,GAGE,NE,68310,40.319088,-96.8414,Chemicals,NO,360000,3600,0,473600
ASCEND PERFORMANCE MATERIALS OPERATIONS LLC,CANTONMENT,ESCAMBIA,FL,325338926,30.596678,-87.251977,Chemicals,NO,2692,0,0,471863
ARCOSA MARINE PRODUCTS INC PLT  73,CARUTHERSVILLE,PEMISCOT,MO,63830,36.228451,-89.701149,Plastics and Rubber,YES,0,0,0,470025.02
MARTINEZ REFINING CO LLC,MARTINEZ,CONTRA COSTA,CA,94553,38.016594,-122.115392,Petroleum,NO,0,470000,0,470000
LOUISIANA INTEGRATED POLYETHYLENE JV LLC,WESTLAKE,CALCASIEU PARISH,LA,70669,30.24502,-93.27563,Chemicals,NO,375524,0,0,457844
UOP-SHREVEPORT PLANT,SHREVEPORT,CADDO PARISH,LA,71107,32.61514,-93.92517,Chemicals,NO,22409,10,0,457083
ASCEND PERFORMANCE MATERIALS OPERATIONS LLC,CANTONMENT,ESCAMBIA,FL,325338926,30.596678,-87.251977,Chemicals,NO,216,0,0,455706
DIAMOND SHAMROCK REFINING CO LP,SUNRAY,MOORE,TX,79086,35.951944,-101.873889,Petroleum,NO,5,0,0,452046
RUBICON LLC,GEISMAR,ASCENSION PARISH,LA,70734,30.1989,-91.0085,Chemicals,NO,0,0,0,450000
J R SIMPLOT CO DON SID ING,POCATELLO,POWER,ID,83204,42.9089,-112.5239,Chemicals,NO,271610,0,0,449570
DOW SABINE RIVER OPERATIONS,ORANGE,ORANGE,TX,77630,30.054796,-93.753863,Chemicals,NO,351315,0,0,449239
ASCEND PERFORMANCE MATERIALS OPERATIONS LLC,CANTONMENT,ESCAMBIA,FL,325338926,30.596678,-87.251977,Chemicals,NO,2932,0,0,446985
RUBICON LLC,GEISMAR,ASCENSION PARISH,LA,70734,30.1989,-91.0085,Chemicals,NO,1200,0,0,442500
PCS NITROGEN FERTILIZER LP,GEISMAR,ASCENSION PARISH,LA,70734,30.225784,-91.053154,Chemicals,NO,0,442124,0,442248
CITGO REFINING & CHEMICALS CO LP EAST PLANT,CORPUS CHRISTI,NUECES,TX,78407,27.80962,-97.425869,Petroleum,NO,440635.08,0,0,440635.08
P4 PRODUCTION LLC,SODA SPRINGS,CARIBOU,ID,83276,42.687031,-111.5878,Chemicals,NO,3690,26.2,0,434401.93
SOLVAY CHEMICALS INC,LA PORTE,HARRIS,TX,77571,29.717028,-95.085,Chemicals,NO,0,432703,0,432703
DCL - BUSHY PARK FACILITY,GOOSE CREEK,BERKELEY,SC,29445,32.983056,-79.924444,Chemicals,NO,724,11331,0,426605
J R SIMPLOT CO DON SID ING,POCATELLO,POWER,ID,83204,42.9089,-112.5239,Chemicals,NO,20001,0,0,424702
OCCIDENTAL CHEMICAL CORP LULING,LULING,ST. CHARLES PARISH,LA,70070,29.9307,-90.34736,Chemicals,NO,99000,0,0,421800
J R SIMPLOT CO DON SID ING,POCATELLO,POWER,ID,83204,42.9089,-112.5239,Chemicals,NO,13,0,0,420171.6
LANXESS - WEST PLANT,MAGNOLIA,COLUMBIA,AR,71753,33.18557,-92.704483,Chemicals,NO,1,0,0,418949
LYONDELL CHEMICAL CO,CHANNELVIEW,HARRIS,TX,77530,29.816654,-95.107603,Chemicals,YES,44808,0,0,418797
INV NYLON CHEMICALS AMERICAS VICTORIA SITE,VICTORIA,VICTORIA,TX,77905,28.673056,-96.953611,Chemicals,NO,0,36052,0,410684
BASIN ELECTRIC ANTELOPE VALLEY STATION,BEULAH,MERCER,ND,58523,47.370445,-101.838042,Chemicals,NO,279,0,0,407279
LSB CHEMICAL L.L.C,EL DORADO,UNION,AR,71730,33.26584,-92.688678,Chemicals,NO,207704.19,58527,0,404546.01
INV NYLON CHEMICALS AMERICAS VICTORIA SITE,VICTORIA,VICTORIA,TX,77905,28.673056,-96.953611,Chemicals,NO,956,0,0,403738
EXXONMOBIL REFINING & SUPPLY BAYTOWN REFINERY (PART),BAYTOWN,HARRIS,TX,775202099,29.739444,-95.006944,Petroleum,NO,400000,0,0,403300
SIMPLOT PHOSPHATES LLC,ROCK SPRINGS,SWEETWATER,WY,82901,41.53841,-109.12746,Chemicals,NO,25.93,0,0,400009.39
NEVADA GOLD MINES LLC - TURQUOISE RIDGE,GOLCONDA,HUMBOLDT,NV,89414,41.216,-117.212,Metal Mining,NO,25,0,0,399818
M. ARGUESO & CO. INC. (D.B.A PARAMELT),MUSKEGON,MUSKEGON,MI,49441,43.20176,-86.29324,Chemicals,NO,9.79,0,0,399481.821
CHEMTALL INCORPORATED; FLOCRYL LLC,RICEBORO,LIBERTY,GA,31323,31.743668,-81.431776,Chemicals,NO,390000,15,0,398415
KOCH FERTILIZER DODGE CITY LLC,DODGE CITY,FORD,KS,67801,37.777013,-99.929746,Chemicals,NO,26000,0,0,396010
HUNTSMAN PETROCHEMICAL LLC PORT NECHES FACILITY,PORT NECHES,JEFFERSON,TX,77651,29.972738,-93.94853,Chemicals,YES,0,394115,0,394115
CHEMOURS CHAMBERS WORKS,DEEPWATER,SALEM,NJ,8023,39.682362,-75.491379,Chemicals,NO,0.001,393124,0,393189.004
BP PRODUCTS NA WHITING BUSINESS UNIT,WHITING,LAKE,IN,46394,41.663055,-87.479643,Petroleum,NO,315000,250,0,391250
EAGLE MINE LLC-HUMBOLDT MILL,CHAMPION,MARQUETTE,MI,49814,46.48541,-87.90505,Metal Mining,YES,0.8,21,0,390029
ISP TECHNOLOGIES INC,TEXAS CITY,GALVESTON,TX,77590,29.428586,-94.968558,Chemicals,NO,104,0,0,387119
PCS NITROGEN OHIO L.P.,LIMA,ALLEN,OH,45804,40.717499,-84.132274,Chemicals,NO,386618,5,0,386823
ST LAWRENCE ZINC CO BALMAT 4 MINE & MILL,GOUVERNEUR,ST. LAWRENCE,NY,13642,44.265028,-75.408139,Metal Mining,NO,5,27,0,385788
EASTMAN CHEMICAL CO TEXAS OPERATIONS,LONGVIEW,HARRISON,TX,75602,32.438056,-94.69,Chemicals,NO,60412,0,0,384844
VALERO REFINING-TEXAS LP CORPUS CHRISTI WEST PLANT,CORPUS CHRISTI,NUECES,TX,78407,27.81775,-97.482552,Petroleum,NO,381845,0,0,381845
INEOS NITRILES USA LLC,LIMA,ALLEN,OH,45804,40.71416,-84.13223,Chemicals,YES,40293,0,0,380279
SMOKY VALLEY COMMON OPERATION,ROUND MOUNTAIN,NYE,NV,89045,38.716408,-117.101879,Metal Mining,NO,9,0,0,380159
SI GROUP INC,ORANGEBURG,ORANGEBURG,SC,29115,33.472222,-80.873611,Chemicals,YES,376302,886,0,378039
MONTANA RESOURCES LLC,BUTTE,SILVER BOW,MT,59701,46.007588,-112.501703,Metal Mining,NO,0,0,0,376482
JEWELL COKE CO LP,OAKWOOD,BUCHANAN,VA,24631,37.234409,-82.036899,Petroleum,NO,374526,0,0,374526
FIORE GOLD PAN MINE,ELY,WHITE PINE,NV,89315,39.305372,-115.754596,Metal Mining,NO,2.7,0,0,374424.7
FREEPORT-MCMORAN TYRONE INC.,TYRONE,GRANT,NM,88065,32.655198,-108.354804,Metal Mining,NO,0,79.8,0,373103.8
CLIMAX MOLYBDENUM CO-CLIMAX MINE,CLIMAX,LAKE,CO,80429,39.368668,-106.182976,Metal Mining,NO,0,2300,0,372550
OCEANAGOLD HAILE GOLD MINE,KERSHAW,LANCASTER,SC,29067,34.597431,-80.532552,Metal Mining,NO,3.311,0,0,370003.631
NEVADA GOLD MINES LLC - GOLDSTRIKE MINES INC,CARLIN,ELKO,NV,89822,40.974445,-116.349998,Metal Mining,NO,22.4,0,0,366625.2
DAGGER DRAW GAS PLANT,ARTESIA,EDDY,NM,88210,32.71629,-104.44602,Natural Gas Processing,YES,9206.96,0,0,366414.76
FLINT HILLS RESOURCES CORPUS CHRISTI LLC - WEST PLANT,CORPUS CHRISTI,NUECES,TX,78409,27.832011,-97.525582,Petroleum,NO,0,365921,0,365921
NEVADA GOLD MINES LLC - CARLIN SOUTH AREA,CARLIN,EUREKA,NV,89822,40.7813,-116.1858,Metal Mining,NO,84.8,0,0,364443.2
INEOS NITRILES USA LLC           GREEN LAKE PLANT,PORT LAVACA,CALHOUN,TX,77979,28.570964,-96.83341,Chemicals,NO,920.73,0,0,364109
SHELL NORCO CHEMICAL PLANT,NORCO,ST. CHARLES PARISH,LA,70079,30.000964,-90.403863,Chemicals,NO,328438,0,0,361807.88
CORNERSTONE CHEMICAL CO,WESTWEGO,JEFFERSON PARISH,LA,70094,29.958889,-90.270472,Chemicals,YES,0,0,0,361744
INV CAMDEN PLANT,LUGOFF,KERSHAW,SC,29078,34.23458,-80.66584,Chemicals,NO,0,360000,0,360000
MPM SILICONES LLC,WATERFORD,SARATOGA,NY,12188,42.815833,-73.666667,Chemicals,NO,0,360000,0,360000
MOSAIC FERTILIZER LLC-NEW WALES PLANT,MULBERRY,POLK,FL,33860,27.834363,-82.049256,Chemicals,NO,48000,190,0,358190
J R SIMPLOT CO DON SID ING,POCATELLO,POWER,ID,83204,42.9089,-112.5239,Chemicals,NO,15,0,0,357057
3V SIGMA USA,GEORGETOWN,GEORGETOWN,SC,29440,33.362222,-79.383056,Chemicals,YES,68,7.02,0,356906.02
PAULSBORO REFINING CO LLC,PAULSBORO,GLOUCESTER,NJ,8066,39.8401,-75.2574,Petroleum,NO,0,355793,0,355793
VALERO REFINING - NEW ORLEANS LLC,NORCO,ST. CHARLES PARISH,LA,70079,29.985278,-90.392778,Petroleum,NO,352677,0,0,352677
KENNECOTT UTAH COPPER MINE CONCENTRATORS & POWER PLANT,BINGHAM CANYON,SALT LAKE,UT,84006,40.516666,-112.150002,Metal Mining,NO,0,0,0,351413.78
CORNERSTONE CHEMICAL CO,WESTWEGO,JEFFERSON PARISH,LA,70094,29.958889,-90.270472,Chemicals,NO,0,339386,0,350054
EQUISTAR CHEMICALS LP,MORRIS,GRUNDY,IL,60450,41.412897,-88.329773,Chemicals,NO,296542,0,0,348097
PMC BIOGENIX INC,MEMPHIS,SHELBY,TN,38108,35.16677,-89.95893,Chemicals,NO,131366,200,0,347655
BASF CORP - FREEPORT SITE,FREEPORT,BRAZORIA,TX,77541,29.002075,-95.399777,Chemicals,NO,918.3,0,0,347201.73
VISKASE COS INC,OSCEOLA,MISSISSIPPI,AR,72370,35.652289,-89.939752,Plastics and Rubber,NO,343556,0,0,343556
INDORAMA VENTURES,DECATUR,MORGAN,AL,35601,34.6415,-87.0589,Chemicals,NO,0,343405,0,343405
CHEMOURS DELISLE PLANT,PASS CHRISTIAN,HARRISON,MS,39571,30.389186,-89.308892,Chemicals,NO,343220,0,0,343220
MONTANA RESOURCES LLC,BUTTE,SILVER BOW,MT,59701,46.007588,-112.501703,Metal Mining,YES,0,0,0,341595
LOUISIANA PIGMENT CO LP,WESTLAKE,CALCASIEU PARISH,LA,70669,30.196389,-93.306944,Chemicals,NO,5,250,0,340505
FREEPORT-MCMORAN SIERRITA INC,GREEN VALLEY,PIMA,AZ,85614,31.876444,-111.100472,Metal Mining,NO,0,0,0,340250
NEVADA GOLD MINES LLC - GOLDSTRIKE MINES INC,CARLIN,ELKO,NV,89822,40.974445,-116.349998,Metal Mining,NO,0.3,0,0,339073.2
EXXONMOBIL BATON ROUGE REFINERY (PART),BATON ROUGE,EAST BATON ROUGE PARISH,LA,70805,30.484917,-91.17392,Petroleum,NO,330000,1100,0,338900
NEVADA GOLD MINES LLC - PHOENIX MINE,BATTLE MOUNTAIN,LANDER,NV,89820,40.50066,-117.10615,Metal Mining,YES,0,0,0,338366
WESTLAKE POLYMERS LP,SULPHUR,CALCASIEU PARISH,LA,70665,30.196621,-93.32629,Chemicals,NO,321944.32,0,0,337609.79
CHEMOURS JOHNSONVILLE PLANT,NEW JOHNSONVILLE,HUMPHREYS,TN,37134,36.043056,-87.981667,Chemicals,NO,3,129,0,336188
NEVADA GOLD MINES LLC-CORTEZ DISTRICT,CRESCENT VALLEY,LANDER,NV,89821,40.205,-116.6657,Metal Mining,NO,0,0,0,334709
CORNERSTONE CHEMICAL CO,WESTWEGO,JEFFERSON PARISH,LA,70094,29.958889,-90.270472,Chemicals,NO,3091,302,0,330794
INEOS NITRILES USA LLC,LIMA,ALLEN,OH,45804,40.71416,-84.13223,Chemicals,NO,3427,0,0,327529
VALERO REFINING-TEXAS LP CORPUS CHRISTI WEST PLANT,CORPUS CHRISTI,NUECES,TX,78407,27.81775,-97.482552,Petroleum,NO,0,322071,0,322071
NEVADA GOLD MINES LLC - PHOENIX MINE,BATTLE MOUNTAIN,LANDER,NV,89820,40.50066,-117.10615,Metal Mining,NO,2,0,0,321723
SI GROUP INC,ORANGEBURG,ORANGEBURG,SC,29115,33.472222,-80.873611,Chemicals,NO,60086,28597,0,321596
